Rk,TeamName_Clean,AdjEM,AdjO,AdjD,AdjT,Luck,SOS_AdjEM,SOS_OppO,SOS_OppD,NCSOS_AdjEM,Year,TeamID,WTeamID,PTS Scored,PTS Allowed,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF
118,indiana st.,5.79,102.7,96.9,67.1,0.079,6.68,105.7,99,8.97,,1232,1232,68.86,60.71,23.93,51.79,5.57,17.21,15.43,21.21,7.00,24.29,11.36,11.57,6.07,2.43,3.57
119,duquesne,5.46,102,96.5,69.1,0.007,7.11,105.2,98.1,2.36,,1182,1182,72.22,62.00,26.11,56.89,7.33,21.89,12.67,18.67,8.78,26.00,15.00,11.78,6.89,5.11,4.33
121,tulsa,4.86,102.4,97.6,65.7,-0.024,8.47,105.3,96.8,-3.54,,1409,1409,68.89,60.00,24.00,52.33,6.22,19.56,14.67,20.78,7.78,24.00,13.89,12.22,6.78,2.11,1.89
122,pacific,4.78,103.1,98.3,67.2,0.021,8.79,106.8,98,3.91,,1334,1334,74.25,61.00,27.88,58.88,5.25,14.63,13.25,18.38,8.38,25.75,12.75,10.13,5.75,3.38,8.63
123,south carolina,4.76,103.7,98.9,74.8,-0.055,14.95,109.3,94.4,8.73,,1376,1376,78.50,63.00,30.83,67.50,8.33,23.50,8.50,13.50,13.00,26.00,15.33,15.17,10.33,3.83,3.83
124,bowling green,4.7,107,102.3,70.4,-0.018,4.12,105.7,101.6,1.68,,1132,1132,83.69,69.23,29.08,64.38,8.54,23.69,17.00,22.08,10.85,26.62,13.77,11.00,7.15,2.00,3.77
125,wofford,4.66,106.4,101.8,66.1,0.025,3.38,104.9,101.5,6.21,,1459,1459,77.31,67.69,28.08,55.69,10.85,26.62,10.31,13.62,6.69,22.46,15.38,11.77,6.15,2.08,3.46
126,east tennessee st.,4.29,103.1,98.9,65.6,-0.063,3.91,104.9,101,4.78,,1190,1190,74.27,62.09,26.18,57.09,8.64,22.55,13.27,18.36,8.91,26.27,12.09,12.36,7.91,2.36,1.09
127,weber st.,4.01,107,103,72.1,-0.028,-4.39,100.3,104.6,5.89,,1451,1451,82.86,67.79,29.21,55.50,8.29,20.29,16.14,20.50,5.64,25.93,14.93,12.07,6.50,3.00,4.86
128,mercer,3.71,106.2,102.5,68,-0.002,2.06,104,101.9,1.5,,1273,1273,79.93,68.73,29.80,61.53,9.33,24.00,11.00,15.13,7.67,26.33,16.80,11.93,8.00,3.13,4.80
129,utep,3.53,103.6,100.1,68.1,-0.065,5.29,103.8,98.5,18.87,,1431,1431,78.22,63.89,28.11,58.22,8.44,21.56,13.56,17.89,7.33,25.56,14.33,10.44,6.56,2.33,5.56
130,vermont,3.5,105.5,102,66.6,-0.069,-7.92,96.3,104.2,-99,,1436,1436,76.80,59.70,26.40,54.30,8.40,22.10,15.60,19.40,7.60,26.20,14.90,11.60,5.50,2.60,5.40
131,morehead st.,3.47,100.6,97.2,65.4,0.146,-1.11,102,103.1,16.33,,1287,1287,72.00,60.62,25.38,52.86,6.24,16.76,15.00,21.57,9.05,26.67,12.57,14.14,4.76,5.52,4.14
132,depaul,3.45,97.7,94.3,70.8,-0.048,13.74,109.2,95.5,-8.85,,1177,1177,78.80,67.20,29.00,57.40,6.40,17.00,14.40,20.80,8.60,28.40,13.60,16.40,8.40,5.60,9.60
133,george mason,3.38,101.3,98,68.3,0.046,3.62,104.5,100.9,-4.78,,1206,1206,77.42,64.50,28.25,63.33,8.00,21.92,12.92,20.75,10.25,29.08,14.75,11.92,7.83,5.08,5.25
134,miami fl,3.38,102.1,98.7,68,0.019,12.07,109.3,97.3,-7.87,,1274,1274,73.50,65.60,26.40,57.20,5.70,17.80,15.00,21.10,8.60,25.90,13.30,11.60,6.60,4.00,3.50
135,california,3.25,103.7,100.5,65,-0.067,12.02,108.9,96.8,1.29,,1143,1143,74.00,62.63,25.88,52.88,8.25,20.75,14.00,20.00,6.13,23.00,14.75,10.75,5.75,2.63,2.13
136,oral roberts,3.05,108.6,105.6,71.6,0.028,1.77,104,102.2,21.92,,1331,1331,84.46,74.15,28.77,59.15,10.85,25.69,16.08,19.08,5.31,24.23,12.46,10.69,6.46,4.38,10.08
137,tcu,2.89,104.5,101.7,66.8,0.089,11.72,107.7,96,0.19,,1395,1395,73.08,65.83,26.08,57.08,7.17,20.33,13.75,20.42,9.50,26.33,14.75,12.33,6.33,4.25,1.08
138,texas a&m,2.81,101.7,98.9,64.6,0.018,8.51,106.6,98.1,-6,,1401,1401,70.88,59.13,23.38,50.13,6.38,18.38,17.75,24.13,9.50,22.63,11.88,15.00,7.38,1.88,0.00
139,temple,2.7,101.3,98.6,68.9,-0.092,8.47,105.6,97.2,-13.51,,1396,1396,68.00,57.20,22.40,51.40,8.20,21.20,15.00,22.20,7.40,29.80,14.80,12.60,4.40,2.40,3.40
140,north dakota st.,2.39,103.4,101,64.8,-0.033,0.51,103.9,103.4,10.69,,1295,1295,72.87,63.47,25.20,52.87,6.27,18.33,16.20,20.93,7.67,25.80,10.00,11.00,3.80,2.60,4.87
141,bradley,2.23,103.6,101.4,66.1,-0.086,5.94,105.5,99.5,6,,1133,1133,73.40,61.40,26.40,55.80,7.90,21.80,12.70,16.20,8.60,26.80,14.80,12.40,6.30,3.80,1.70
142,southern utah,2.12,108,105.9,70.1,0.082,-4.92,100,105,-1.65,,1381,1381,81.53,70.80,27.07,57.27,8.07,23.73,19.33,25.20,8.20,25.00,12.60,10.53,6.27,2.47,8.53
143,ball st.,2.01,103.3,101.3,70.9,-0.049,4.77,106.3,101.5,4,,1123,1123,83.90,68.60,28.60,59.30,10.20,26.20,16.50,22.20,8.60,27.00,15.70,12.00,6.30,2.00,5.40
144,boston college,1.99,105.1,103.1,71.1,-0.097,14.14,110.8,96.6,13.09,,1130,1130,81.25,69.50,28.50,61.00,10.75,27.00,13.50,20.50,8.75,23.75,13.00,9.25,8.75,4.25,4.25
145,cal st. bakersfield,1.95,103.8,101.9,63.9,-0.024,-0.02,101.9,101.9,1.78,,1167,1167,71.62,59.46,27.31,60.38,5.31,15.92,11.69,16.62,12.38,23.23,14.54,10.38,6.69,2.85,2.23
146,old dominion,1.86,101.3,99.5,67.7,0.14,3.1,102.8,99.7,5.89,,1330,1330,71.36,64.43,26.00,56.29,5.50,15.71,13.86,19.36,8.79,24.71,13.00,11.79,8.64,4.00,5.71
147,tulane,1.78,99.5,97.7,67.6,0.013,6.83,104.1,97.3,-14.82,,1408,1408,67.40,57.90,22.20,53.50,7.60,23.00,15.40,19.90,6.30,24.40,13.80,10.10,7.50,3.20,1.40
148,vmi,1.43,107.9,106.4,70.1,-0.048,3.02,104.6,101.6,5.28,,1440,1440,86.60,75.40,30.10,61.50,11.10,26.20,15.30,19.60,7.00,30.70,15.80,12.30,5.50,3.70,2.30
149,kansas st.,1.28,99.4,98.2,65.7,0.026,13.71,109.7,95.9,-1.93,,1243,1243,66.44,57.67,23.56,53.89,7.22,23.00,12.11,17.44,7.89,24.44,14.22,13.00,6.44,2.00,8.89
150,stephen f. austin,1.24,103.1,101.9,69.8,0.047,-7.87,98,105.9,-2.35,,1372,1372,83.62,68.85,31.31,58.08,4.54,13.69,16.46,23.69,9.85,21.69,16.54,14.38,9.08,3.54,5.23
151,miami oh,1.22,106,104.8,66,0.002,3.13,104.9,101.7,-0.74,,1275,1275,78.91,64.73,27.27,58.73,9.00,22.73,15.36,19.82,9.09,26.36,12.64,11.00,4.82,2.91,7.64
152,georgia st.,1.19,105.7,104.5,70.8,0.076,-1.74,101.2,102.9,4.7,,1209,1209,80.71,72.21,29.57,62.93,8.43,22.29,13.14,20.07,10.07,24.71,17.50,11.14,7.07,4.43,8.50
153,drexel,1.13,106.6,105.5,64.2,0.007,-2.14,101.2,103.3,-5.59,,1180,1180,75.50,64.50,27.33,54.00,8.42,18.83,12.42,15.92,7.58,24.50,15.92,12.33,4.33,2.75,4.00
154,utsa,1.04,106.7,105.6,72,0.021,3.32,102.5,99.2,4.34,,1427,1427,83.09,70.27,30.64,62.82,8.45,21.00,13.36,17.64,8.00,25.82,15.64,9.82,5.91,3.09,4.91
155,detroit,1.02,109.4,108.4,67.4,-0.051,-1.69,103.5,105.2,8.8,,1178,1178,80.00,68.42,28.00,54.75,11.50,25.75,12.50,15.67,7.42,22.83,14.50,10.58,7.00,2.17,5.42
156,chattanooga,0.98,103,102,66.6,0.102,0.67,103.2,102.5,-3.6,,1151,1151,72.44,66.69,25.13,57.19,8.06,22.31,14.13,18.13,6.56,25.06,12.56,10.75,7.50,1.81,1.81
157,santa clara,0.96,99.8,98.9,70.6,0.147,4.46,103.7,99.2,-0.33,,1365,1365,72.64,65.91,24.73,55.27,6.00,17.45,17.18,24.45,6.64,27.45,12.45,11.55,4.73,4.09,5.00
158,northern iowa,0.73,103.4,102.7,69.1,-0.022,7.24,105.1,97.9,14.8,,1320,1320,76.25,67.38,27.63,57.00,7.63,21.63,13.38,19.00,7.50,26.75,15.50,12.25,8.50,2.75,9.00
159,new mexico st.,0.71,103.7,103,64.9,-0.066,-3.53,99.7,103.3,-5.11,,1308,1308,75.00,59.44,26.11,57.56,9.89,26.56,12.89,18.00,11.33,23.56,13.22,12.00,5.89,2.78,16.11
160,jacksonville st.,0.7,105,104.3,66.1,0.017,-2.68,101,103.7,4.72,,1240,1240,75.06,66.00,26.75,54.75,8.25,22.31,13.31,19.19,9.00,25.38,15.56,13.00,4.75,3.56,3.56
161,east carolina,0.56,99.2,98.6,68.1,-0.016,5.73,104.3,98.5,-6.87,,1187,1187,73.29,63.86,26.14,58.29,7.00,18.57,14.00,18.29,8.00,24.86,17.71,11.86,6.14,3.43,0.00
162,navy,0.55,103.9,103.3,66.2,0.179,-5.03,98.1,103.1,7.91,,1298,1298,72.60,64.07,25.73,56.67,5.80,17.60,15.33,21.27,9.93,23.67,12.13,11.60,8.53,2.27,4.80
163,washington,0.37,102.3,101.9,71.2,-0.061,14.28,110,95.7,9.71,,1449,1449,73.40,62.80,25.80,55.80,9.40,21.40,12.40,17.00,7.00,24.20,11.00,11.60,5.40,4.40,7.60
164,cleveland st.,0.37,100.7,100.3,66.3,0.199,-0.61,105.2,105.8,20.51,,1156,1156,74.21,66.68,27.42,57.42,6.63,19.84,12.74,19.05,8.84,22.89,15.21,12.05,7.63,2.74,4.79
165,northeastern,0.32,98.6,98.3,67.2,0.056,3.18,105.2,102.1,15.32,,1318,1318,71.30,62.40,25.70,54.50,9.10,24.00,10.80,14.90,4.80,26.30,14.50,12.00,6.30,3.00,1.20
167,umbc,0.19,100.7,100.5,67.8,-0.013,-4.54,98.6,103.2,-3.12,,1420,1420,70.29,61.07,24.14,53.36,6.43,19.21,15.57,21.64,7.71,27.50,11.00,12.57,4.71,1.93,4.36
168,south dakota,0.19,106.9,106.7,69.2,-0.015,-0.48,102.9,103.4,10.26,,1377,1377,80.77,67.77,28.23,57.69,8.54,19.38,15.77,19.92,5.54,28.23,14.85,9.31,4.54,2.23,3.54
169,murray st.,0.1,103.3,103.2,66.4,-0.177,-5.03,99.5,104.5,-3.31,,1293,1293,79.91,59.36,29.55,55.82,9.45,22.82,11.36,16.64,7.91,26.82,17.91,11.45,5.91,3.09,3.27
170,wake forest,-0.13,101.4,101.5,67.2,-0.109,13.75,110.5,96.7,-17.69,,1448,1448,78.60,61.00,26.80,57.00,11.00,27.60,14.00,19.40,7.60,27.40,13.80,13.00,9.00,3.20,0.00
171,wyoming,-0.14,108.9,109,69.3,0.046,0.77,102.1,101.3,-12.57,,1461,1461,85.50,72.71,28.79,59.79,11.29,28.79,16.64,23.21,7.57,25.71,15.71,10.57,7.07,2.57,7.36
172,iowa st.,-0.22,100.1,100.3,70.1,-0.12,17.1,111.3,94.2,3.42,,1235,1235,70.00,54.00,27.00,57.50,8.00,22.50,8.00,11.00,8.00,26.50,14.50,14.00,7.00,4.50,0.00
173,eastern kentucky,-0.3,101,101.3,75,0.085,-5.36,99.7,105.1,-8.01,,1184,1184,83.10,71.30,30.00,65.90,9.65,26.25,13.45,18.85,9.50,24.20,16.35,12.65,10.00,3.50,4.65
174,james madison,-0.3,103.6,103.9,72.1,-0.048,-1.79,101,102.8,-0.16,,1241,1241,77.20,67.70,25.70,58.10,8.40,23.90,17.40,25.40,9.00,25.40,12.50,10.10,7.10,1.50,0.00
175,south florida,-0.34,100.6,100.9,67,0.049,9.53,105.8,96.3,1.99,,1378,1378,71.75,64.63,26.88,61.38,6.88,19.00,11.13,20.00,11.75,25.38,13.88,11.75,6.00,4.00,4.88
176,coastal carolina,-0.36,100.2,100.6,70.9,-0.081,-6.18,98.8,105,-12.98,,1157,1157,80.00,67.33,27.67,61.00,9.00,24.33,15.67,20.58,12.17,29.33,15.75,14.58,8.00,3.92,5.58
177,florida atlantic,-0.71,102,102.7,68.3,-0.098,-1.37,101.2,102.5,-0.53,,1194,1194,77.11,63.56,27.56,58.44,9.44,22.67,12.56,19.22,10.22,28.22,14.11,14.89,7.33,2.22,10.67
178,unlv,-0.72,103.6,104.3,66.3,-0.037,4.98,104,99.1,12.89,,1424,1424,68.50,57.90,26.10,55.30,8.10,21.40,8.20,11.70,9.10,25.00,14.50,13.60,7.00,2.80,5.60
179,bryant,-0.73,103.5,104.2,73.5,-0.039,-7.9,98.2,106.1,4.85,,1136,1136,81.07,69.43,27.93,58.57,8.71,21.93,16.50,21.79,8.64,28.36,14.93,14.79,6.29,3.14,7.71
180,gardner webb,-0.8,104.5,105.3,66.9,-0.165,-3.72,100.3,104,12.89,,1205,1205,77.82,62.45,27.73,55.73,9.91,22.82,12.45,17.82,8.73,23.64,14.18,8.55,6.18,4.82,5.00
182,sam houston st.,-1.07,101,102.1,71.1,0.092,-2.93,100.3,103.3,15.24,,1358,1358,81.07,67.80,28.80,62.93,10.13,26.80,13.33,18.73,9.93,25.40,15.87,13.20,8.13,3.07,16.47
183,iona,-1.17,100.3,101.5,68.2,0.038,-7.02,97.5,104.5,-0.36,,1233,1233,75.00,61.17,25.42,56.17,7.92,21.25,16.25,22.00,9.58,27.17,14.83,14.17,6.83,4.08,10.33
184,texas st.,-1.22,99.5,100.7,62.7,0.072,-6.2,98.4,104.6,-8.55,,1402,1402,65.71,58.00,24.53,50.06,5.88,13.88,10.76,14.71,6.41,22.00,13.18,12.47,6.59,2.82,5.12
185,bellarmine,-1.27,107.4,108.7,64.6,-0.014,-5.54,99.4,104.9,7.24,,1468,1468,76.00,62.36,28.36,55.18,6.64,18.45,12.64,16.18,7.55,21.64,15.91,10.64,7.18,2.27,1.64
186,rice,-1.67,104.2,105.8,69.5,0.039,2.73,102.1,99.4,-12.13,,1349,1349,77.75,65.83,27.67,60.25,10.92,29.92,11.50,16.25,8.83,27.17,16.83,12.42,6.92,2.33,3.67
187,siena,-1.93,99.7,101.6,66.4,-0.057,-7.45,96.5,104,-99,,1373,1373,70.33,62.75,24.50,52.25,6.75,18.08,14.58,22.17,7.92,25.08,12.58,12.42,5.00,3.25,5.67
188,hofstra,-2.14,105.9,108.1,68.3,0.052,-1.22,101.6,102.8,5.25,,1220,1220,77.38,70.15,27.62,58.54,7.46,21.62,14.69,19.62,9.85,24.69,13.85,10.77,6.38,3.15,8.15
189,valparaiso,-2.52,96.7,99.2,67.2,-0.028,6.47,105.7,99.2,5.26,,1434,1434,73.75,63.25,26.38,58.50,8.00,23.13,13.00,16.75,8.38,26.75,14.75,11.38,7.25,4.00,6.75
190,southern illinois,-2.55,100,102.5,66.4,0.075,4.84,104.4,99.5,-4.55,,1356,1356,71.09,63.73,24.82,51.82,8.64,21.73,12.82,17.55,4.27,24.73,14.91,11.82,6.82,2.09,1.73
191,army,-2.56,98.6,101.2,68.4,0.048,-1.05,103,104.1,3.13,,1119,1119,75.91,65.36,27.82,56.64,8.18,23.82,12.09,18.73,6.09,26.45,15.18,11.73,6.09,1.55,3.82
192,fresno st.,-2.69,99.5,102.2,66,0.065,4.33,104.3,99.9,-99,,1201,1201,72.40,63.90,24.30,53.30,7.80,21.60,16.00,23.00,10.50,24.20,11.60,13.40,6.60,3.40,9.70
193,hartford,-2.8,96.9,99.7,67.1,0.081,-5.1,99.1,104.2,-0.15,,1216,1216,71.20,60.73,26.00,55.47,7.93,22.47,11.27,15.67,7.13,23.67,11.80,11.27,7.53,2.20,6.33
194,la salle,-3.13,102,105.2,68.8,-0.012,7.49,104.8,97.3,6.24,,1247,1247,78.25,65.88,28.25,54.75,8.63,20.00,13.13,17.88,6.88,23.63,16.13,15.38,8.63,3.38,1.88
195,illinois st.,-3.21,98.8,102,69.2,-0.112,5.48,105.4,99.9,2.1,,1229,1229,80.83,64.00,29.83,59.50,10.17,25.50,11.00,15.67,6.33,28.00,14.50,8.50,6.67,3.00,4.17
196,hawaii,-3.27,101,104.3,67.1,-0.02,-0.78,101,101.7,-99,,1218,1218,77.33,69.22,28.11,59.11,8.67,22.44,12.44,17.33,9.56,25.78,13.00,12.67,5.67,1.67,6.67
197,saint joseph's,-3.38,101.4,104.8,72.3,0.027,10.95,107.8,96.8,15.44,,1386,1386,80.60,73.80,27.60,60.20,10.20,29.20,15.20,20.60,6.40,26.60,14.80,12.40,6.00,2.40,12.40
198,nicholls st.,-3.64,100.1,103.7,71.8,0.121,-7.49,98.3,105.8,6.94,,1311,1311,83.65,72.82,31.00,64.18,7.94,23.24,13.71,20.06,9.41,26.41,13.76,12.00,8.94,3.00,6.06
199,northern kentucky,-3.67,104,107.6,64.9,0.056,-2.59,102.1,104.7,4.15,,1297,1297,75.79,69.36,27.93,59.36,7.86,24.07,12.07,16.79,10.36,21.64,12.93,11.07,6.86,1.79,4.57
200,montana,-3.69,98.1,101.8,66,0.009,1,103.7,102.7,16.83,,1285,1285,68.90,62.00,23.30,51.60,5.60,15.30,16.70,21.40,6.70,23.80,12.40,13.50,5.30,3.10,7.90
201,evansville,-3.75,105.9,109.6,62.2,0.011,4.09,103.4,99.3,-4.53,,1191,1191,67.78,59.89,24.00,51.44,10.00,25.44,9.78,13.11,4.11,22.78,12.11,8.00,4.56,2.78,4.89
202,elon,-3.76,96.8,100.5,66.7,0.014,-1.48,102.1,103.6,-4.22,,1189,1189,72.56,60.89,26.56,58.33,10.00,26.22,9.44,12.00,8.44,24.11,11.89,10.22,6.44,2.00,11.78
203,norfolk st.,-3.79,99.4,103.2,67.7,0.048,-7.97,97.3,105.2,-0.57,,1313,1313,79.07,67.43,26.21,56.93,8.64,21.00,18.00,24.57,8.14,25.00,13.64,13.57,6.36,3.36,8.29
204,louisiana,-3.8,100.3,104.1,71.2,0.096,-3.88,100.2,104.1,-1.73,,1418,1418,73.00,65.93,26.60,58.87,6.93,19.07,12.87,18.67,9.67,26.40,12.93,14.67,6.20,5.13,3.27
205,san diego,-4.06,96.9,101,70.4,-0.025,9.24,107.2,98,7.55,,1360,1360,73.00,63.67,28.00,58.33,4.33,13.67,12.67,18.33,8.00,26.33,15.00,12.33,8.33,5.67,7.67
206,campbell,-4.29,103,107.3,64.2,0.064,-5.17,99,104.1,-1.91,,1144,1144,69.47,59.93,25.20,50.07,7.53,17.87,11.53,16.27,5.33,21.87,14.87,10.40,5.60,2.33,4.00
207,umkc,-4.36,95.9,100.2,62.8,-0.074,0.67,104.1,103.5,11.53,,1282,1282,67.43,57.29,24.29,49.00,5.71,14.29,13.14,17.86,4.43,22.29,12.00,10.86,7.00,2.57,9.29
208,appalachian st.,-4.39,98.4,102.8,65.7,0.039,-2.76,100.4,103.1,5.61,,1111,1111,75.62,66.54,25.38,57.77,9.54,25.23,15.31,21.23,8.62,23.69,12.69,11.31,8.23,3.38,10.00
209,utah valley,-4.5,100.1,104.6,70.5,0.007,-0.45,102.5,103,11.27,,1430,1430,76.67,67.78,27.22,55.22,5.78,14.11,16.44,26.56,10.78,30.33,17.78,15.78,5.33,4.89,7.33
210,loyola md,-4.57,96.9,101.5,68.6,-0.19,-4.15,101.9,106.1,-99,,1259,1259,73.50,59.67,28.67,59.00,6.67,17.83,9.50,15.67,9.83,26.33,15.50,11.17,6.17,2.67,9.67
211,milwaukee,-4.58,102,106.5,70,-0.01,-1.95,101.9,103.8,0.59,,1454,1454,80.90,73.00,28.10,61.30,7.10,21.20,17.60,23.40,7.00,28.40,13.10,11.30,6.70,2.30,6.00
212,oakland,-4.76,104,108.7,69.9,0.046,2.52,105.5,102.9,19.99,,1324,1324,81.67,74.17,28.42,60.50,9.58,24.00,15.25,21.33,10.08,21.50,17.75,10.33,7.83,2.08,3.25
213,south alabama,-4.78,103.2,108,66.8,0.043,-3.05,99.2,102.3,-1.15,,1375,1375,70.00,63.08,24.00,54.62,9.00,24.69,13.00,18.00,7.38,26.38,10.69,11.62,6.00,3.31,3.69
214,austin peay,-4.81,103.9,108.7,67,-0.071,-5.37,98.5,103.9,-1.65,,1122,1122,74.50,63.75,26.75,58.33,7.33,19.83,13.67,19.08,11.83,23.50,13.33,14.58,6.42,1.92,1.50
215,the citadel,-4.83,104,108.8,74.4,0.064,2.56,104.1,101.6,-10.48,,1154,1154,84.44,76.78,28.67,60.89,10.78,28.78,16.33,22.44,6.89,27.89,17.33,10.78,4.67,5.56,4.33
218,texas southern,-5.07,99.3,104.4,71.6,0.06,-9.43,94.4,103.8,13.61,,1411,1411,77.13,66.27,27.73,61.13,4.67,17.53,17.00,23.87,11.20,27.53,12.07,14.20,6.87,4.80,10.40
219,saint peter's,-5.17,90.5,95.6,66.9,-0.006,-6.45,98,104.5,4.23,,1389,1389,67.29,58.00,23.57,54.57,6.21,17.36,13.93,19.21,8.79,26.79,12.64,13.57,8.00,5.21,6.21
220,wagner,-5.19,101,106.2,65.8,0.068,-8.31,97.8,106.1,19.98,,1447,1447,73.46,63.77,27.31,58.15,6.38,17.15,12.46,16.69,9.77,22.62,13.85,11.15,6.62,2.62,9.69
221,morgan st.,-5.27,100.1,105.3,72.1,-0.037,-8.25,95.9,104.1,0.02,,1288,1288,83.00,71.92,27.67,63.92,8.67,25.42,19.00,24.08,12.83,25.67,15.42,15.83,7.58,4.17,5.42
222,uc davis,-5.28,97.4,102.6,69.4,0.087,-2.33,101,103.3,-1.73,,1413,1413,70.89,65.11,24.78,56.44,6.11,17.33,15.22,20.00,9.56,21.00,11.33,14.78,8.56,2.78,8.89
223,montana st.,-5.35,98.8,104.2,68.5,0.055,-2.52,101.5,104,4.18,,1286,1286,73.18,66.09,24.64,52.45,5.55,17.00,18.36,24.00,6.55,24.73,10.18,13.00,6.00,2.73,9.73
224,george washington,-5.57,101.8,107.4,68.1,-0.094,0.97,99.9,99,-6.19,,1203,1203,72.40,61.60,26.00,55.00,7.00,20.60,13.40,18.40,6.40,31.40,15.00,12.60,7.00,1.80,8.40
225,delaware,-5.69,97.1,102.8,66.8,-0.069,-3.87,101.8,105.7,-1.9,,1174,1174,70.00,60.50,24.50,52.17,7.00,20.33,14.00,19.50,8.67,24.83,12.50,14.50,4.83,3.67,5.67
226,charleston,-5.97,102.3,108.3,63.8,-0.03,-1.93,101.4,103.4,2.63,,1158,1158,73.86,63.43,26.29,54.29,9.43,21.14,11.86,15.86,5.57,24.57,11.43,10.57,6.00,4.14,3.00
227,charlotte,-5.98,97.4,103.4,62.9,-0.032,1.23,102.5,101.3,-4.59,,1150,1150,70.33,60.67,24.22,48.00,6.22,16.22,15.67,21.00,5.67,23.11,14.22,12.00,5.67,2.11,5.11
228,monmouth,-6,98.9,104.9,74.4,0.05,-6.32,96.8,103.1,-3.58,,1284,1284,77.75,68.08,26.83,60.58,7.75,20.17,16.33,23.42,8.42,27.67,14.92,13.33,7.92,4.00,2.67
229,umass lowell,-6.02,99.8,105.8,69.2,0.055,-1.83,100.2,102,12.62,,1262,1262,75.55,67.55,26.91,52.36,7.45,17.00,14.27,21.45,6.27,24.18,13.55,12.91,5.18,3.91,7.45
230,mount st. mary's,-6.14,94.7,100.8,61.8,-0.004,-6.25,99.4,105.6,11.49,,1291,1291,69.58,58.50,24.75,53.67,6.67,18.92,13.42,19.25,8.67,27.25,13.25,12.42,5.00,4.75,5.58
231,seattle,-6.19,97.9,104.1,69,-0.036,-2.73,101.7,104.4,-3.37,,1370,1370,77.13,64.38,27.50,61.38,9.75,25.38,12.38,17.00,8.25,22.75,12.75,9.75,6.50,3.88,6.88
232,stony brook,-6.31,94.7,101.1,66.7,-0.09,-3.1,100.1,103.2,2.35,,1392,1392,68.38,57.00,24.50,58.13,5.75,18.75,13.63,21.38,9.13,27.63,12.75,12.00,6.75,4.25,4.25
233,albany,-6.62,97.3,103.9,69.8,-0.079,-4.48,98.8,103.3,-3.77,,1107,1107,76.57,66.57,27.14,54.14,6.43,18.29,15.86,21.43,5.86,24.43,12.00,12.86,8.29,2.57,8.86
234,little rock,-6.72,98.3,105,67.2,-0.04,-2.9,99.6,102.5,3.86,,1114,1114,75.40,67.50,26.20,55.00,5.40,18.10,17.60,23.80,9.40,25.80,15.20,15.60,7.70,4.40,3.30
235,unc asheville,-6.74,100.7,107.5,68.5,-0.008,-5.35,99.3,104.7,-4.48,,1421,1421,79.90,68.40,29.10,57.80,9.80,25.10,11.90,19.00,8.30,22.60,14.70,13.50,7.50,5.20,1.60
236,western carolina,-6.76,99.9,106.6,70.7,0.031,1.95,104.3,102.4,-3.74,,1441,1441,83.67,76.44,30.22,61.00,8.22,23.22,15.00,20.78,7.00,25.44,14.44,14.00,6.11,3.11,3.11
237,radford,-6.76,97.8,104.5,63.7,0.023,-4.43,100,104.4,8.18,,1347,1347,74.69,63.15,26.38,53.85,6.38,19.38,15.54,22.46,10.31,26.00,12.31,14.31,6.69,1.46,1.38
238,youngstown st.,-6.82,102.3,109.1,67.8,0.032,-3.83,101.9,105.8,-10.01,,1464,1464,77.55,69.36,27.55,60.00,6.64,19.45,15.82,21.27,10.18,23.91,11.45,11.18,6.27,1.27,5.36
239,longwood,-6.82,98,104.8,65.3,-0.025,-4.55,100,104.6,2,,1255,1255,70.00,59.67,24.33,55.58,8.75,22.08,12.58,17.75,8.00,23.00,11.92,10.92,7.58,2.25,4.83
240,prairie view a&m,-6.84,94.4,101.2,69.4,0.111,-14.4,92.9,107.3,6.58,,1341,1341,73.94,59.75,27.81,59.56,6.63,20.81,11.69,17.50,9.44,23.69,17.31,12.94,10.00,4.56,10.56
241,lipscomb,-7.06,100.6,107.7,66.3,0.024,-4.24,99.8,104.1,2.95,,1252,1252,74.82,66.36,25.82,53.00,7.55,20.27,15.64,22.18,5.55,24.36,12.82,10.27,6.00,2.45,3.27
242,unc wilmington,-7.08,102.1,109.2,69.2,-0.122,-4.53,100,104.5,-2.06,,1423,1423,78.50,63.67,26.33,56.83,7.33,19.67,18.50,24.33,9.00,24.50,10.83,10.50,5.33,4.33,0.00
243,cal baptist,-7.11,103.9,111,70.8,-0.016,-5.56,99,104.6,-9.89,,1465,1465,81.78,71.11,27.33,55.44,10.00,24.11,17.11,23.56,8.22,27.89,18.11,13.44,3.89,2.67,4.56
244,uc san diego,-7.11,101.2,108.3,70,0.023,4.51,103.2,98.7,4.51,,1471,1471,86.50,78.50,33.00,58.00,13.00,25.75,7.50,12.00,3.25,22.25,23.00,12.50,8.25,2.00,11.25
245,northern colorado,-7.24,98.4,105.6,68.1,-0.004,-3.47,100,103.4,13.39,,1294,1294,74.88,67.38,26.00,54.00,10.00,21.13,12.88,19.63,7.38,24.13,11.75,12.63,4.88,2.88,4.13
246,stetson,-7.32,101.1,108.5,68.6,-0.014,-3.28,101,104.3,8,,1391,1391,78.00,68.11,27.67,56.44,10.00,22.78,12.67,17.44,8.78,23.44,15.11,12.22,7.44,2.67,6.78
248,niagara,-7.58,99.7,107.3,64.7,-0.041,-5.87,96.4,102.2,10.37,,1310,1310,71.56,62.00,24.22,54.78,6.78,19.11,16.33,22.33,6.33,24.89,12.56,7.56,5.44,2.33,4.22
